item_code,item_name,brand,category
SBL-MTQ-1078-2,SBL Cephalandra Indica Q 100ml,SBL,Mother Tincture 100 ml
SBL-MTQ-1065,SBL Yohimbinum Q 100ml,SBL,Mother Tincture 100 ml
SBL-MTQ-1010-2,SBL Echinacea Ang Q 100ml,SBL,Mother Tincture 100 ml
SBL-DIL-7832-1,SBL Phosphorus 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-7692-1,SBL Bovista 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-6257,SBL Ambrosia Artemisiaefolia 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-3075-1,SBL Acidum Nit 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-2767-2,SBL Arsenicum Album 200 30ml,SBL,Dilution 200 20/30ml
RECK-MT-1129,Reckeweg Phytolacca Dec Q 20ml,Reckeweg,Mother Tincture 20 ml/30 ml
RECK-MT-1022-1,Reckeweg Arnica Montana Q 20ml,Reckeweg,Mother Tincture 20 ml/30 ml
RECK-DIL-1043-1,Reckeweg Bryonia Alba 200 11ml,Reckeweg,Dilution 200 10/11ml
RECK-DIL-1030,Reckeweg Arnica Montana 200 11ml,Reckeweg,Dilution 200 10/11ml
FRT-SYP-1002,Fourrts Erytrofil Syrup 200ml,Fourrts,Suppliments
BF-SYP-1001-1,Bioforce Blooume 39 Biokoff 100ml,Bioforce,Respiratory Care
BAKS-SYP-1045,Bakson Ferrum Plus SF Syrup 450ml,Bakson,Suppliments
BAKS-DRO-1006-1,Bakson Nasal Aid Spray 10ml,Bakson,ENT Care
ADVEN-SCLP-1001,Adven Anti Dandruff Shampoo 100ml,Adven,Hair Care
ADEL-DRO-1044,Adel 51 Anxiety & Stress Drops Drops 20ml,Adel Pekana,Sleep /Stress
WSI-TAB-2468,Schwabe India Pancreatinum 3X 20gm,Schwabe India,Trituration Tablets
WSI-TAB-1142-1,Schwabe India Thyroidinum 3X 550gm,Schwabe India,Trituration Tablets
WSI-TAB-1140-1,Schwabe India Baptisia Tinctoria 1X 20gm,Schwabe India,1X / Medicated Tablets
WSI-TAB-1131,Schwabe India BC 20 20gm,Schwabe India,Bio Tab/ Powder
WSI-TAB-1119,Schwabe India BC 8 20gm,Schwabe India,Bio Tab/ Powder
WSI-TAB-1104,Schwabe India Calcarea Sulph 6X 20gm,Schwabe India,Bio Tab/ Powder
WSI-TAB-1089-1,Schwabe India Lecithin 6X 20gm,Schwabe India,Trituration Tablets
WSI-TAB-1059,Schwabe India Azadirachta Indica 1X Tab 20gm,Schwabe India,1X / Medicated Tablets
WSI-SCLP-1001-1,Schwabe India B&T Anti Dandruff Shampoo 150ml,Schwabe India,Hair Care
WSI-MT-3110,Schwabe India Conium Maculatum Q 30ml,Schwabe India,Mother Tincture 20 ml/30 ml
WSI-MT-3063-1,Schwabe India Stellaria Media Q 30ml,Schwabe India,Mother Tincture 20 ml/30 ml
WSI-MT-3002,Schwabe India Ptychopetalum/ Muira Puama Q 100ml,Schwabe India,Mother Tincture 100 ml
WSI-MT-1837,Schwabe India Geranium Mac Q 30ml,Schwabe India,Mother Tincture 20 ml/30 ml
WSI-MT-1809,Schwabe India Berberis Aquifolium Q 30ml,Schwabe India,Mother Tincture 20 ml/30 ml
WSI-MT-1204,Schwabe India Belladonna Q 30ml,Schwabe India,Mother Tincture 20 ml/30 ml
WSI-MT-1145,Schwabe India Symphytum Off Q 100ml,Schwabe India,Mother Tincture 100 ml
WSI-MT-1086,Schwabe India Grindelia Rob Q 100ml,Schwabe India,Mother Tincture 100 ml
WSI-MT-1040,Schwabe India Cascara Sag Q 100ml,Schwabe India,Mother Tincture 100 ml
WSI-MT-1029,Schwabe India Boerhaavia Diff/ Punarnava Q 100ml,Schwabe India,Mother Tincture 100 ml
WSI-MT-1017,Schwabe India Apocynum Can Q 100ml,Schwabe India,Mother Tincture 100 ml
WSI-HOIL-1004-1,Schwabe India B&T Anti Dandruff Oil 150ml,Schwabe India,Hair Care
WSI-DIL-6018,Schwabe India Zincum Metallicum 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4342,Schwabe India Tarentula Cub 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4337,Schwabe India Streptococcinum 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4334,Schwabe India Staphysagria 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4329-1,Schwabe India Selenium 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4306-2,Schwabe India Natrum Sulph 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4305,Schwabe India Natrum Silicatum 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4302,Schwabe India Natrum Nitricum 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4285,Schwabe India Lilium Tig 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4274,Schwabe India Kali Carb 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4247,Schwabe India Cobaltum Nit 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4225,Schwabe India Bovista 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4221-1,Schwabe India Baptisia Tinctoria 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4189,Schwabe India Aesculus Glabra 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4187,Schwabe India Acidum Uricum 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4178,Schwabe India Acidum Hydrocyanicum 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4158,Schwabe India Titanium 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4137,Schwabe India Rauwolfia 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4134,Schwabe India Pulsatilla Nig 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4132,Schwabe India Psoralea Cor 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4129,Schwabe India Polyporus Pinicola 30CH 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4127,Schwabe India Platanus 30CH 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4125,Schwabe India Pinus Lambertiana 30CH 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4116,Schwabe India Passiflora Inc 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4101,Schwabe India Ptychopetalum/ Muira Puama 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4063-1,Schwabe India Euphrasia Off 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4044,Schwabe India Cornus Circinata 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4034,Schwabe India Cephalandra Indica 30CH 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4033,Schwabe India Cenchris Con 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-4003,Schwabe India Alloxan 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-3730,Schwabe India Calcarea Sulph 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-2560,Schwabe India Geranium Mac 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-2445-1,Schwabe India Pulsatilla Nig 200 100ml,Schwabe India,Dilution 200 100ml
WSI-DIL-2293,Schwabe India Stramonium 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-2289,Schwabe India Stannum Met 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-2258,Schwabe India Naja Trip 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-2253,Schwabe India Murex Purp 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-2245-1,Schwabe India Mercurius Dulcis 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-2224,Schwabe India Juniperus Communis 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-1719,Schwabe India Diphtherinum 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-1676,Schwabe India Asparagus Off 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-CRM-1001-1,Schwabe India B&T Calendula Multi Purpose Cream 100gm,Schwabe India,Skin Care
WSI-BIO-1035-1,Schwabe India Kali Phos 6X 550gm,Schwabe India,Bio Tab/ Powder
TRI-OIL-1010-1,Similia Calendula Ext Oil 450ml,Similia,External Oil
ST-SYP-1030,St George Cof Mix 500ml,St George,Respiratory Care
ST-MTQ-1290,St George Ambrosia Arte Q 100ml,St George,Mother Tincture 100 ml
ST-MTQ-1212,St George Coccus Cacti Q100ml,St George,Mother Tincture 100 ml
ST-MTQ-1186,St George Foenugreek Q 100ml R,St George,Mother Tincture 100 ml
ST-MTQ-1178,St George Pichi Pichi Q 100ml,St George,Mother Tincture 100 ml
ST-MTQ-1159,St George Cassia Alata Q 100ml,St George,Mother Tincture 100 ml
ST-MTQ-1153,St George Ustilago Maydis Q 30ml,St George,Mother Tincture 20 ml/30 ml
ST-MTQ-1108,St George Moringa Oleifera Q 30ml,St George,Mother Tincture 20 ml/30 ml
ST-MTQ-1088,St George Guaco Q 30ml,St George,Mother Tincture 20 ml/30 ml
ST-MTQ-1072,St George Arundo Maur Q 100ml,St George,Mother Tincture 100 ml
ST-LM-1048,St George Sulphur Iod 0/3 10gm,St George,Dilution LM
ST-LM-1046,St George Sulphur Iod 0/1 10gm,St George,Dilution LM
ST-LM-1023,St George Carbo Ani 0/3 10gm,St George,Dilution LM
ST-LM-1022,St George Crotalus Hor 0/3 10gm,St George,Dilution LM
ST-DRO-1027,St George Mullein Oil Ear Drops 10ml,St George,ENT Care
ST-DRO-1023,St George Jossocca Drops 30ml,St George,Female Care
ST-DRO-1002,St George Carcinol Drops 30ml,St George,General
ST-DIL-1895,St George Fuligo Ligni 30 30ml,St George,Dilution 30 20/30ml
ST-DIL-1864,St George Aquamarina 30 30ml,St George,Dilution 30 20/30ml
ST-DIL-1814,St George Mercurius Auratus 6 30ml,St George,Dilution 6 20/30ml
ST-DIL-1813,St George DNA / Deoxyribonucleic Acid 1M 30ml,St George,Dilution 1M 20/30ml
ST-DIL-1698,St George Lycopodium 0/6 10gm,St George,Dilution LM
ST-DIL-1627,St George Stramonium 0/3 10gm,St George,Dilution LM
ST-DIL-1590,St George Psorinum 0/3 10gm,St George,Dilution LM
ST-DIL-1552,St George Aralia Race 3X 100ml,St George,Dilution 3X 100ml
ST-DIL-1512,St George Agraphis Nut 3X 100ml,St George,Dilution 3X 100ml
ST-DIL-1477,St George Fel Tauri 6C 30ml,St George,Dilution 6 20/30ml
ST-DIL-1472,St George Sanguinaria Canadensis 3X 30ml,St George,Dilution 3X 20/30ml
ST-DIL-1429,St George Hypericum 3X 100ml,St George,Dilution 3X 100ml
ST-DIL-1426,St George Hydrocotyle Asiatica 3X 30ml,St George,Dilution 3X 20/30ml
ST-DIL-1390,St George Torula Cerevisiae 30 30ml,St George,Dilution 30 20/30ml
ST-DIL-1387,St George Radium Bromide 30 30ml,St George,Dilution 30 20/30ml
ST-DIL-1382,St George House Dust 30 30ml,St George,Dilution 30 20/30ml
ST-DIL-1375,St George Vanilla 200 30ml,St George,Dilution 200 20/30ml
ST-DIL-1345,St George Pneumococcin 1M 30ml,St George,Dilution 1M 20/30ml
ST-DIL-1319,St George Coca 6C 30ml,St George,Dilution 6 20/30ml
ST-DIL-1294,St George Aralia Race 3X 30ml,St George,Dilution 3X 20/30ml
ST-DIL-1214,St George Antimonium Sulphuratum 30 30ml,St George,Dilution 30 20/30ml
ST-DIL-1166,St George Aurum Arsenicum 200 30ml,St George,Dilution 200 20/30ml
ST-DIL-1134,St George Epihysterinum 200 30ml,St George,Dilution 200 20/30ml
ST-DIL-1118,St George Parotidinum 200 30ml,St George,Dilution 200 20/30ml
ST-DIL-1098,St George Scirrhinum 1M 30ml,St George,Dilution 1M 20/30ml
ST-DIL-1016,St George Spongia Tosta 0/1 10gm,St George,Dilution LM
ST-BF-1076,St George Scleranthus 100ml,St George,Bach Flower
ST-BF-1070,St George Olive 100ml,St George,Bach Flower
ST-BF-1057,St George Crab Apple 100ml,St George,Bach Flower
ST-BF-1056,St George Clematis 100ml,St George,Bach Flower
SIM-TRT-1039,Similia Calcarea Carb 6X Tab 450gm,Similia,Trituration Tablets
SIM-MT-1177,Similia Vesicaria Com Q 100ml,Similia,Mother Tincture 100 ml
SIM-MT-1145-1,Similia Pothos Q 100ml,Similia,Mother Tincture 100 ml
SIM-MT-1105,Similia Millefolium Q 100ml,Similia,Mother Tincture 100 ml
SIM-MT-1069,Similia Thuja Occi Q 100ml,Similia,Mother Tincture 100 ml
SIM-DIL-1206-1,Similia Folliculinum 30 100ml,Similia,Dilution 30 100ml
SG-BF-1018,St George Impatiens 30ml,St George,Bach Flower
SG-BF-1009,St George Clematis 30ml,St George,Bach Flower
SG-BF-1007,St George Chestnut Bud 30ml,St George,Bach Flower
SBL-TRT-1024-1,SBL Thyroidinum 3X Tab 450gm,SBL,Trituration Tablets
SBL-TAB-1009-1,SBL AT Tablets 25gm,SBL,General
SBL-SHM-1008,SBL Arnica Montana Herbal Shampoo With Conditioner 100ml,SBL,Hair Care
SBL-PST-1003,SBL Homeodent Neemplus Toothpaste  100gm,SBL,Dental Care
SBL-MTQ-1343,SBL Abroma Radix Q 30ml,SBL,Mother Tincture 20 ml/30 ml
SBL-MTQ-1164-1,SBL Uva Ursi Q 100ml,SBL,Mother Tincture 100 ml
SBL-MTQ-1123,SBL Ashwagandha/ Withania Q 100ml,SBL,Mother Tincture 100 ml
SBL-MTQ-1093,SBL Hydrangea Arbo Q 100ml,SBL,Mother Tincture 100 ml
SBL-MTQ-1077,SBL Carica Papaya Q 100ml,SBL,Mother Tincture 100 ml
SBL-MTQ-1072-1,SBL Blatta Ori Q 100ml,SBL,Mother Tincture 100 ml
SBL-MTQ-1068-1,SBL Allium Sat Q 100ml,SBL,Mother Tincture 100 ml
SBL-MTQ-1040-1,SBL Damiana Q 100ml,SBL,Mother Tincture 100 ml
SBL-MTQ-1024,SBL Alfalfa Q 100ml,SBL,Mother Tincture 100 ml
SBL-MTQ-1021,SBL Urtica Urens Q 100ml,SBL,Mother Tincture 100 ml
SBL-MTQ-1016,SBL Tinospora Cordifolia Q 100ml,SBL,Mother Tincture 100 ml
SBL-MT-1266,SBL Chionanthus Vir Q 30ml,SBL,Mother Tincture 20 ml/30 ml
SBL-MT-1260,SBL Agaricus Mus Q 30ml,SBL,Mother Tincture 20 ml/30 ml
SBL-MT-1256,SBL Yohimbinum Q 30ml,SBL,Mother Tincture 20 ml/30 ml
SBL-MT-1015,SBL Andrographis / Kalmegh Q 30ml,SBL,Mother Tincture 20 ml/30 ml
SBL-GEL-1007-1,SBL Orthomuv Gel 25gm,SBL,Ortho Care
SBL-DIL-8026,SBL Kali Carb 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7945,SBL Blatta Orientalis 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7942,SBL Berberis Vulgaris 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7939,SBL Baryta Carbonica 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7934,SBL Aurum Met 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7887,SBL Terebinthinae Oleum 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-7863,SBL Sarsaparilla 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-7860,SBL Sanguinaria Canadensis 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-7846,SBL Ratanhia 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-7804,SBL Magnesia Phos 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-7675,SBL Aurum Metallicum 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-7641,SBL Aethusa Cynapium 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-7471-1,SBL Glonoinum 1M 30ml,SBL,Dilution 1M 20/30ml
SBL-DIL-7407,SBL Calcarea Phos 1M 30ml,SBL,Dilution 1M 20/30ml
SBL-DIL-7341,SBL Aconite Nap 1M 30ml,SBL,Dilution 1M 20/30ml
SBL-DIL-6798,SBL Scrophularia Nodosa 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-6574,SBL Magnesia Sulphurica 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-3062,SBL Belladonna 1M 30ml,SBL,Dilution 1M 20/30ml
SBL-DIL-1056-1,SBL Colocynthis 30 100ml,SBL,Dilution 30 100ml
SBL-BIO-1026,SBL Five Phos 25gm,SBL,Bio Tab/ Powder
SBL-BIO-1001-1,SBL Ferrum Phos 6X 450gm,SBL,Bio Tab/ Powder
RECK-TAB-1025-1,Reckeweg BC 12 20gm,Reckeweg,Bio Tab/ Powder
RECK-TAB-1001,Reckeweg Calcarea Phos 6X 20gm,Reckeweg,Bio Tab/ Powder
RECK-NDR-1068,Reckeweg R70 Neuralgia Drops 22ml,Reckeweg,Ortho Care
RECK-NDR-1063-1,Reckeweg R75 Dysmenorrhoea Drops 22ml,Reckeweg,Female Care
RECK-NDR-1059,Reckeweg R83 Food Allergy Drops 30ml,Reckeweg,Allergy Care
RECK-NDR-1009-1,Reckeweg R14 Nerve and Sleep Drops 22ml,Reckeweg,Neuro care
RECK-DIL-2397,Reckeweg Pothos foetidus 1M 11ml,Reckeweg,Dilution 1M 10/11ml
RECK-DIL-1334,Reckeweg Syphilinum 1M 11ml,Reckeweg,Dilution 1M 10/11ml
RECK-DIL-1304-1,Reckeweg Pulsatilla 10M 11ml,Reckeweg,Dilution 10M 10/11ml
RECK-DIL-1081-1,Reckeweg Kali Bich 200 11ml,Reckeweg,Dilution 200 10/11ml
RECK-DIL-1039-1,Reckeweg Belladonna 200 11ml,Reckeweg,Dilution 200 10/11ml
IG-CRM-1002,IG Adam & Eve Complexion Cream 25gm,Indo German,Skin Care
BF-TRT-1818,Bioforce Carbo Veg 3X 450gm,Bioforce,Trituration Tablets
BF-TRT-1151,Bioforce Cholesterinum 3X Tab 450gm,Bioforce,Trituration Tablets
BF-MTQ-1089,Bioforce Teucrium MV Q 100ml,Bioforce,Mother Tincture 100 ml
BF-MTQ-1083,Bioforce Sabal Ser Q 100ml,Bioforce,Mother Tincture 100 ml
BF-MTQ-1074,Bioforce Passiflora Inc Q 100ml,Bioforce,Mother Tincture 100 ml
BF-MTQ-1058-1,Bioforce Hamamelis Virg Q 100ml,Bioforce,Mother Tincture 100 ml
BF-MTQ-1055-1,Bioforce Glycyrrhiza Glabra Q 100ml,Bioforce,Mother Tincture 100 ml
BF-MTQ-1046,Bioforce Eucalyptus Q 100 ml,Bioforce,Mother Tincture 100 ml
BF-MTQ-1043,Bioforce Damiana Q 100ml,Bioforce,Mother Tincture 100 ml
BF-MTQ-1042-1,Bioforce Curcuma Longa Q 100ml,Bioforce,Mother Tincture 100 ml
BF-HOIL-1001,Bioforce Blooume 78 Arnica Hair Oil 100ml,Bioforce,Hair Care
BF-DRO-1028,Bioforce Blooume 18 Hemosan Drops 30ml,Bioforce,General
BF-DRO-1027,Bioforce Blooume 27 Pollinosan Drops 30ml,Bioforce,Allergy Care
BF-DRO-1013,Bioforce Blooume 20 Immunoforce Drops 30ml,Bioforce,Immunity
BF-DRO-1007-1,Bioforce Blooume 32 Vericose Vein Drops 30ml,Bioforce,Ortho Care
BF-BIO-1225,Bioforce BC 6 450gm,Bioforce,Bio Tab/ Powder
BF-BIO-1021,Bioforce Five Phos 6X Tab 450gm,Bioforce,Bio Tab/ Powder
BF-BIO-1011-1,Bioforce Magnesia Phos 6X 450gm,Bioforce,Bio Tab/ Powder
BF-BIO-1008-1,Bioforce Kali Phos 6X 450gm,Bioforce,Bio Tab/ Powder
BF-BIO-1006-1,Bioforce Ferrum Phos 6X Tab 450gm,Bioforce,Bio Tab/ Powder
BF-BIO-1001,Bioforce Calcarea Fluor 6X Tab 450gm,Bioforce,Bio Tab/ Powder
ADEL-OINT-1003,ADEL 75 Inflamyar Ointment 35gm,Adel Pekana,Injury Trauma
ADEL-DRO-1051-1,Adel 69 Circulatory Drops 20ml,Adel Pekana,Cardiac Care
ADEL-DRO-1027-1,Adel 25 Sleep Drops 20ml,Adel Pekana,Sleep /Stress
ADEL-DRO-1008-1,Adel 5 Acidity Drops 20ml,Adel Pekana,Stomach Care
WSI-MT-1836-1,Schwabe India Gentiana Lutea Q 30ml,Schwabe India,Mother Tincture 20 ml/30 ml
WSI-DIL-6303,Schwabe India Vespa Crabro 30 30ml,Schwabe India,Dilution 30 20/30ml
WSI-DIL-2560-1,Schwabe India Geranium Mac 30 30ml,Schwabe India,Dilution 30 20/30ml
TRI-MTQ-1020-2,Similia Blatta Q 100ml,Similia,Mother Tincture 100 ml
ST-MTQ-1061-1,St George Pichi Pichi Q 30ml,St George,Mother Tincture 20 ml/30 ml
ST-MTQ-1016-1,St George Foenugreek Q 30ml,St George,Mother Tincture 20 ml/30 ml
ST-LM-1028,St George Antimonium Ars 0/3 10gm,St George,Dilution LM
ST-DIL-1906,St George Lemna Minor 10M 100ml,St George,Dilution 10M 100ml
ST-DIL-1904,St George Indium Met 200 100ml,St George,Dilution 200 100ml
ST-DIL-1903,St George Galega Off 30M 100ml,St George,Dilution 30 100ml
ST-DIL-1902,St George Acid Succinum 30M 100ml,St George,Dilution 30 100ml
ST-DIL-1901,St George Folliculinum 30 100ml,St George,Dilution 30 100ml
ST-DIL-1900,St George Acid Succinum 10M 10ml,St George,Dilution 10M 10/11ml
ST-DIL-1845,St George Conium Mac 0/1 10gm,St George,Dilution LM
ST-DIL-1296-1,St George Aspidosperma 3X 30ml,St George,Dilution 3X 20/30ml
SIM-TRI-1073,Similia Calcarea Carb 3X Powder 450gm,Similia,Trituration Powder
SIM-MT-1157-2,Similia Vinca Minor Q 100ml,Similia,Mother Tincture 100 ml
SIM-MT-1056-2,Similia Chelidonium Majus Q 100ml,Similia,Mother Tincture 100 ml
SIM-MT-1035-2,Similia Arnica Montana Q 100ml,Similia,Mother Tincture 100 ml
SIM-DIL-1209-1,Similia Folliculinum 200 100ml,Similia,Dilution 200 100ml
SBL-MTQ-1104-1,SBL Plantago Major Q 100ml,SBL,Mother Tincture 100 ml
SBL-MTQ-1071-1,SBL Belladonna Q 100ml,SBL,Mother Tincture 100 ml
SBL-DIL-7965-1,SBL Chelidonium Majus 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7858-1,SBL Sabina 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-7855-1,SBL Rumex Crispus 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-3114,SBL Mephitis Mephitica 6 30ml,SBL,Dilution 6 20/30ml
SBL-DIL-3113,SBL Veratrum Album 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-3111,SBL Camphora 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-3110,SBL Carcinosin Mix 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-3109,SBL Mephitis Mephitica 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-3108,SBL Camphora 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-3107,SBL Camphora 1M 30ml,SBL,Dilution 1M 20/30ml
SBL-DIL-3106,SBL Mephitis Mephitica 1M 30ml,SBL,Dilution 1M 20/30ml
SBL-DIL-3105,SBL Kali Carb 1M 100ml,SBL,Dilution 1M 100ml
SBL-DIL-3104,SBL Coccus Cacti 200 100ml,SBL,Dilution 200 100ml
SBL-DIL-3103,SBL Arum Triphyllum 30 100ml,SBL,Dilution 30 100ml
RECK-DIL-2630-1,Reckeweg Bellis Per 30 11ml,Reckeweg,Dilution 30 10/11ml
RECK-DIL-2529-1,Reckeweg Ambra grisea 30 11 ml,Reckeweg,Dilution 30 10/11ml
KP-BTL-1001-1,KP Pills Bottle 5ml x 100,Karthavya Plastic,Pills / Bottles/Accessories
KP-BOT-1001-2,KP Dropper Bottle 5ml,Karthavya Plastic,Pills / Bottles/Accessories
BF-TRT-1158,Bioforce Uranium Nit 3X Tab 30gm,Bioforce,Trituration Tablets
BF-MTQ-1214-1,Bioforce Symphytum Off Q 100ml,Bioforce,Mother Tincture 100 ml
BF-MTQ-1088-1,Bioforce Syzygium Q 100ml,Bioforce,Mother Tincture 100 ml
BSNY-SKN-1062,Bakson Sunny Foot Cream 100gm,Bakson,Skin Care
SBL-GEL-1001,SBL Berberis Aquifolium Gel 25gm,SBL,Cream/Gel/Ointment
ST-DIL-1527,St George DNA / Deoxyribonucleic Acid 200 30ml,St George,Dilution 200 20/30ml
ST-DIL-1528,St George DNA / Deoxyribonucleic Acid 30 30ml,St George,Dilution 30 20/30ml
TRI-DRO-1003,Bjain Omeo Diabates Drops 30ml,B Jain,Diabetic Care
JAIN-TAB-1000,Bjain Omeo Allergy Tab 25gm,B Jain,Allergy Care
JAIN-SYP-1000,Bjain Omeo Broncholite Syrup 200ml,B Jain,Respiratory Care
SBL-DIL-7847,SBL Rauwolifa Serpentina 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-7561,SBL Rauwolifa Serpentina 1M 30ml,SBL,Dilution 1M 20/30ml
SBL-DIL-7286,SBL Carbon Sulph 200 100ml,SBL,Dilution 200 100ml
SBL-DIL-7286-1,SBL Carbon Sulph 200 100ml,SBL,Dilution 200 100ml
SBL-DIL-7283,SBL Ammon Mur 200 100ml,SBL,Dilution 200 100ml
SBL-DIL-2583,SBL Alumina Phos 200 30ml,SBL,Dilution 200 20/30ml
SBL-DIL-2607,SBL Alumina Phos 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7414,SBL Carcinosin 1M 30ml,SBL,Dilution 1M 20/30ml
ST-DIL-1595,St George Guaco 200 30ml,St George,Dilution 200 20/30ml
SBL-DIL-3083,SBL Aethusa 30 30ML,SBL,Dilution 30 20/30ml
SBL-DIL-2516,SBL Adrenalin 200 100ml,SBL,Dilution 200 100ml
SBL-DIL-2516-1,SBL Adrenalin 200 100ml,SBL,Dilution 200 100ml
SBL-DIL-7989,SBL Cyclamen Europaeum 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7988,SBL Cuprum Metallicum 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7988-1,SBL Cuprum Metallicum 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7987,SBL Cuprum Arsenicosum 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7986,SBL Cupressus Lawsoniana 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7985,SBL Croton Tiglium 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7984,SBL Crataegus Oxyacantha 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7984-1,SBL Crataegus Oxyacantha 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7983,SBL Corallium Rubrum 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7982-1,SBL Copaiva Officinalis 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7981,SBL Convallaria Majalis 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7980-1,SBL Conium Maculatum 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7979,SBL Colocynthis 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7977-1,SBL Colchicum Autumnale 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7976,SBL Coffea Tosta 30 30ml,SBL,Dilution 30 20/30ml
SBL-DIL-7975,SBL Coffea Cruda 30 30ml,SBL,Dilution 30 20/30ml
